,label,name,total,nunique,%unique,#null,%null,std,var,min,max,mean,median,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7,hist8,hist9,from_file
3251,Usable Directly Numeric,fBodyGyro.std.X,3609,838,0.2321972845663619,0,0.0,0.2899014340674435,0.08404284147436028,-1.0,1.0,-0.7363178082571364,-0.903,0.5322804100858963,0.13521751177611527,0.18509282349681352,0.09808811305070657,0.0371293987254087,0.00914380714879468,0.0019395954558049321,0.0008312551953449709,0.0,0.0002770850651149903,train 2.csv
3252,Usable Directly Numeric,fBodyGyro.std.Y,3609,980,0.2715433638126905,0,0.0,0.36580787024946376,0.1338153979364485,-1.0,0.9990000000000001,-0.6755432086450535,-0.904,0.5356054308672763,0.05735660847880299,0.1892490994735384,0.09781102798559158,0.05846494873926295,0.03879190911609864,0.014962593516209474,0.004987531172069825,0.0016625103906899418,0.0011083402604599613,train 2.csv
3253,Usable Directly Numeric,fBodyGyro.std.Z,3609,895,0.24799113327791636,0,0.0,0.3338609688162515,0.11146314649892604,-1.0,0.948,-0.6906396370185639,-0.888,0.5306178996952065,0.056802438348573014,0.16154059296203935,0.16541978387364922,0.05264616237184816,0.022166805209199225,0.0060958714325297855,0.003325020781379884,0.0005541701302299807,0.0008312551953449709,train 2.csv
3254,Context_Specific,fBodyGyro.mad.X,3609,929,0.257412025491826,0,0.0,0.3370371732036345,0.11359405612109667,-1.0,1.0,-0.6864166880022169,-0.883,0.5278470490440565,0.05541701302299806,0.18093654752008867,0.14353006372956498,0.06289830978110279,0.021058464948739263,0.005541701302299806,0.0016625103906899418,0.0005541701302299807,0.0005541701302299807,train 2.csv
3255,Context_Specific,fBodyGyro.mad.Y,3609,867,0.24023275145469655,0,0.0,0.3244322889773234,0.10525631013106547,-1.0,1.0,-0.7134636422831813,-0.918,0.5372679412579662,0.10390689941812137,0.1798282072596287,0.10252147409254643,0.04655029093931837,0.01801052923247437,0.007204211692989748,0.0030479357162648928,0.0011083402604599613,0.0005541701302299807,train 2.csv
3256,Context_Specific,fBodyGyro.mad.Z,3609,1008,0.2793017456359102,0,0.0,0.3839440066129975,0.14741300021404144,-1.0,0.9179999999999999,-0.641132197284566,-0.8809999999999999,0.5314491548905514,0.02549182599057911,0.08949847603214188,0.17594901634801885,0.11443613189249101,0.039346079246328616,0.013854253255749516,0.005541701302299806,0.0036021058464948733,0.0008312551953449709,train 2.csv
3257,Usable Directly Numeric,fBodyGyro.max.X,3609,910,0.2521474092546412,0,0.0,0.3082914355704481,0.0950436092460878,-1.0,0.997,-0.7327507877528416,-0.905,0.541424217234691,0.1518426156830147,0.142421723469105,0.08977556109725686,0.052091992241618174,0.014685508451094488,0.005264616237184816,0.0019395954558049321,0.0002770850651149903,0.0002770850651149903,train 2.csv
3258,Usable Directly Numeric,fBodyGyro.max.Y,3609,902,0.24993072873372124,0,0.0,0.3200286354997468,0.1024183275398298,-1.0,0.799,-0.7352034580216144,-0.919,0.5386533665835411,0.14131338320864506,0.14630091438071488,0.07869215849265725,0.044610695483513436,0.022720975339429204,0.012191742865059571,0.00831255195344971,0.004433361041839845,0.002770850651149903,train 2.csv
3259,Usable Directly Numeric,fBodyGyro.max.Z,3609,814,0.2255472430036021,0,0.0,0.26972185463334625,0.07274987886685197,-1.0,1.0,-0.7648959351620942,-0.904,0.5522305347741757,0.1801052923247437,0.16126350789692434,0.0712108617345525,0.024937655860349132,0.004987531172069825,0.003325020781379884,0.0008312551953449709,0.0008312551953449709,0.0002770850651149903,train 2.csv
3260,Usable Directly Numeric,fBodyGyro.min.X,3609,401,0.1111111111111111,0,0.0,0.11176194605081564,0.012490732585065426,-1.0,0.314,-0.9311962593516172,-0.982,0.8259905791077861,0.1111111111111111,0.04156275976724855,0.013300083125519536,0.0038791909116098642,0.0022166805209199226,0.0002770850651149903,0.0005541701302299807,0.0002770850651149903,0.0008312551953449709,train 2.csv
3261,Usable Directly Numeric,fBodyGyro.min.Y,3609,523,0.14491548905513993,0,0.0,0.15838871419110065,0.02508698478311017,-1.0,0.794,-0.9001142975893571,-0.974,0.8024383485730119,0.1316154059296204,0.0429481850928235,0.015239678581324469,0.003325020781379884,0.0011083402604599613,0.0011083402604599613,0.0013854253255749516,0.0002770850651149903,0.0005541701302299807,train 2.csv
3262,Usable Directly Numeric,fBodyGyro.min.Z,3609,477,0.1321695760598504,0,0.0,0.1384638186252248,0.01917222906827915,-1.0,0.687,-0.9105288611803828,-0.972,0.8176780271543364,0.12773621501801052,0.032696037683568865,0.013022998060404543,0.005541701302299806,0.0013854253255749516,0.0013854253255749516,0.0002770850651149903,0.0,0.0002770850651149903,train 2.csv
3263,Context_Specific,fBodyGyro.sma,3609,927,0.256857855361596,0,0.0,0.3619856550288903,0.13103361444669476,-1.0,1.0,-0.6610097661402049,-0.8959999999999999,0.5328345802161264,0.023552230534774177,0.15267387087835965,0.16735937932945413,0.0828484344693821,0.02770850651149903,0.00914380714879468,0.0030479357162648928,0.0005541701302299807,0.0002770850651149903,train 2.csv
3264,Usable Directly Numeric,fBodyGyro.energy.X,3609,466,0.12912164034358548,0,0.0,0.13489587093291527,0.018196895994749742,-1.0,1.0,-0.9138943834857252,-0.994,0.8462177888611804,0.12136325852036575,0.02466057079523413,0.004987531172069825,0.0013854253255749516,0.0008312551953449709,0.0002770850651149903,0.0,0.0,0.0002770850651149903,train 2.csv
3265,Usable Directly Numeric,fBodyGyro.energy.Y,3609,580,0.16070933776669438,0,0.0,0.1904032724129124,0.036253406145545716,-1.0,0.87,-0.8868658409531667,-0.996,0.7946799667497921,0.1172069825436409,0.05403158769742311,0.01801052923247437,0.0077583818232197285,0.004987531172069825,0.0011083402604599613,0.0013854253255749516,0.0,0.0008312551953449709,train 2.csv
3266,Usable Directly Numeric,fBodyGyro.energy.Z,3609,584,0.16181767802715433,0,0.0,0.19111976156028634,0.0365267632588607,-1.0,0.922,-0.8708745303408134,-0.992,0.7054585757827653,0.21307841507342756,0.051260737046273215,0.015239678581324469,0.0077583818232197285,0.004156275976724855,0.0016625103906899418,0.0005541701302299807,0.0002770850651149903,0.0005541701302299807,train 2.csv
3267,Context_Specific,fBodyGyro.iqr.X,3609,918,0.2543640897755611,0,0.0,0.33541976253466543,0.11250641709881136,-1.0,1.0,-0.7083415960099757,-0.929,0.5441950678858409,0.08617345525076199,0.16154059296203935,0.1205320033250208,0.059573288999722925,0.01828761429758936,0.004710446106954835,0.002493765586034913,0.0019395954558049321,0.0005541701302299807,train 2.csv
3268,Context_Specific,fBodyGyro.iqr.Y,3609,850,0.23552230534774174,0,0.0,0.3053834119858203,0.09325902831610124,-1.0,1.0,-0.7555990163480182,-0.941,0.5619285120532004,0.16957605985037408,0.13660293710169022,0.07259628706012745,0.03380437794402882,0.013300083125519536,0.004987531172069825,0.004156275976724855,0.0019395954558049321,0.0011083402604599613,train 2.csv
3269,Context_Specific,fBodyGyro.iqr.Z,3609,938,0.2599057910778609,0,0.0,0.35628910401220776,0.1269419256378218,-1.0,0.89,-0.6965862069825425,-0.933,0.5417013022998061,0.06733167082294264,0.15073427542255471,0.12357993904128567,0.06289830978110279,0.02660016625103907,0.014408423385979497,0.007204211692989748,0.004433361041839845,0.0011083402604599613,train 2.csv
3270,Usable Directly Numeric,fBodyGyro.entropy.X,3609,1083,0.3000831255195345,0,0.0,0.6059512922185523,0.3671769685413333,-1.0,0.9329999999999999,-0.09349316819063493,-0.16,0.14131338320864506,0.17594901634801885,0.09836519811582156,0.06705458575782765,0.03879190911609864,0.022720975339429204,0.04738154613466334,0.2055971183153228,0.18481573843169852,0.01801052923247437,train 2.csv
3271,Usable Directly Numeric,fBodyGyro.entropy.Y,3609,1193,0.3305624826821834,0,0.0,0.6065408603762172,0.36789181530592185,-1.0,0.997,-0.04556361235799413,-0.127,0.11305070656691606,0.1684677195899141,0.12468827930174566,0.07315045719035744,0.044056525353283464,0.01828761429758936,0.06899418121363259,0.18897201440842334,0.16763646439456914,0.032696037683568865,train 2.csv
3272,Usable Directly Numeric,fBodyGyro.entropy.Z,3609,1032,0.28595178719867,0,0.0,0.6022490887405043,0.3627039648887679,-1.0,1.0,-0.14790620792463247,-0.246,0.2058742033804378,0.15378221113881962,0.09032973122748683,0.06262122471598781,0.026045996120809087,0.02022720975339429,0.13521751177611527,0.21612635078969245,0.08645054031587697,0.003325020781379884,train 2.csv
3273,Context_Specific,fBodyGyro.maxInds.X,3609,23,0.006372956497644778,0,0.0,0.19378441098880775,0.037552397942279166,-1.0,1.0,-0.8765127459129941,-0.933,0.7766694375173178,0.10473815461346632,0.08395677472984206,0.026045996120809087,0.0036021058464948733,0.0036021058464948733,0.0,0.0008312551953449709,0.0,0.0005541701302299807,train 2.csv
3274,Context_Specific,fBodyGyro.maxInds.Y,3609,28,0.0077583818232197285,0,0.0,0.2856886193313987,0.08161798721548083,-1.0,0.742,-0.8037897478525812,-0.935,0.658908284843447,0.114713216957606,0.13189249099473538,0.0199501246882793,0.01911886949293433,0.029648101967303962,0.013300083125519536,0.00886672208367969,0.0019395954558049321,0.0016625103906899418,train 2.csv
3275,Context_Specific,fBodyGyro.maxInds.Z,3609,25,0.006927126627874758,0,0.0,0.2388937626999024,0.05707022985691727,-1.0,0.655,-0.8056346633416571,-0.931,0.5876974231088944,0.14990302022720975,0.1831532280410086,0.03796065392075367,0.008589637018564699,0.01801052923247437,0.005818786367414797,0.006927126627874758,0.0008312551953449709,0.0011083402604599613,train 2.csv
3276,Usable Directly Numeric,fBodyGyro.meanFreq.X,3609,1659,0.4596841230257689,0,0.0,0.2531973519324955,0.06410889902562797,-1.0,0.9279999999999999,-0.10766872014408428,-0.108,0.003325020781379884,0.02161263507896924,0.08118592407869216,0.2031033527292879,0.3086727625380992,0.23358270989193686,0.11194236630645607,0.031864782488223886,0.004156275976724855,0.0005541701302299807,train 2.csv
3277,Usable Directly Numeric,fBodyGyro.meanFreq.Y,3609,1620,0.4488778054862843,0,0.0,0.2717706873404277,0.07385930649748854,-1.0,0.6970000000000001,-0.18142973095040227,-0.18,0.00942089221390967,0.033527292878913824,0.08645054031587697,0.1684677195899141,0.24161817678027156,0.2272097533942921,0.15101136048766972,0.05874203380437795,0.01856469936270435,0.004987531172069825,train 2.csv
3278,Usable Directly Numeric,fBodyGyro.meanFreq.Z,3609,1748,0.484344693821003,0,0.0,0.2716051020422147,0.07376933145536188,-1.0,1.0,-0.05278391742865048,-0.055,0.004710446106954835,0.016348018841784433,0.07841507342754225,0.1898032696037684,0.3003602105846495,0.23552230534774174,0.12385702410640065,0.04627320587420338,0.0030479357162648928,0.0016625103906899418,train 2.csv
3279,Usable Directly Numeric,fBodyGyro.skewness.X,3609,1566,0.4339152119700748,0,0.0,0.3225215719296344,0.10402016435996232,-1.0,1.0,-0.1761294256026601,-0.219,0.004987531172069825,0.06677750069271267,0.19728456636187308,0.25630368523136604,0.19617622610141314,0.142421723469105,0.08090883901357716,0.039346079246328616,0.013300083125519536,0.002493765586034913,train 2.csv
3280,Usable Directly Numeric,fBodyGyro.kurtosis.X,3609,1237,0.342754225547243,0,0.0,0.3385589800738691,0.11462218298865848,-1.0,1.0,-0.4942904095317269,-0.585,0.17567193128290384,0.3050706566916043,0.20060958714325294,0.1343862565807703,0.0886672208367969,0.04821280133000831,0.027431421446384042,0.012745912995289555,0.0060958714325297855,0.0011083402604599613,train 2.csv
3281,Usable Directly Numeric,fBodyGyro.skewness.Y,3609,1534,0.4250484898863951,0,0.0,0.3447522319788023,0.11885410145436592,-0.81,1.0,-0.17637674782488186,-0.242,0.043225270157938485,0.20227209753394293,0.2261014131338321,0.18093654752008867,0.13604876697146026,0.09476309226932668,0.053477417567193125,0.03906899418121363,0.01911886949293433,0.004987531172069825,train 2.csv
3282,Usable Directly Numeric,fBodyGyro.kurtosis.Y,3609,1216,0.3369354391798282,0,0.0,0.3748574329229648,0.14051809501759507,-0.987,1.0,-0.5328403898586888,-0.653,0.29925187032418954,0.27237461900803545,0.15572180659462456,0.1027985591576614,0.06733167082294264,0.040731504571903575,0.027985591576614018,0.021058464948739263,0.00997506234413965,0.002770850651149903,train 2.csv
3283,Usable Directly Numeric,fBodyGyro.skewness.Z,3609,1464,0.4056525353283458,0,0.0,0.32989465415895713,0.10883048284265792,-0.909,1.0,-0.21640953228041,-0.269,0.024937655860349132,0.1540592962039346,0.2424494319756165,0.2172346910501524,0.13881961762261014,0.10612357993904127,0.0742587974508174,0.030756442227763924,0.01080631753948462,0.0005541701302299807,train 2.csv
3284,Usable Directly Numeric,fBodyGyro.kurtosis.Z,3609,1224,0.33915211970074816,0,0.0,0.3438516811210449,0.11823397860976873,-0.996,1.0,-0.5368410942089221,-0.639,0.2532557495151012,0.3009143807148795,0.17262399556663896,0.09836519811582156,0.08201717927403714,0.05236907730673317,0.022998060404544197,0.013854253255749516,0.0030479357162648928,0.0005541701302299807,train 2.csv
3285,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.8,3609,440,0.12191742865059575,0,0.0,0.12290292277142753,0.015105128425759475,-1.0,1.0,-0.9274757550567984,-0.995,0.8814075921307841,0.09337766694375173,0.01911886949293433,0.0038791909116098642,0.0011083402604599613,0.0005541701302299807,0.0002770850651149903,0.0,0.0,0.0002770850651149903,train 2.csv
3286,Usable Directly Numeric,fBodyGyro.bandsEnergy.9.16,3609,505,0.1399279578830701,0,0.0,0.15854901368544724,0.025137789740628136,-1.0,1.0,-0.90768001607093,-0.997,0.8409531726239956,0.10944860072042116,0.031033527292878917,0.011360487669714602,0.0038791909116098642,0.0016625103906899418,0.0011083402604599613,0.0002770850651149903,0.0,0.0002770850651149903,train 2.csv
3287,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.24,3609,472,0.13078415073427546,0,0.0,0.14116022922800014,0.019926210315701555,-1.0,0.664,-0.9199686339706236,-0.998,0.8337489609310058,0.10446106954835134,0.042116929897478526,0.012191742865059571,0.002770850651149903,0.0022166805209199226,0.0011083402604599613,0.0008312551953449709,0.0002770850651149903,0.0002770850651149903,train 2.csv
3288,Usable Directly Numeric,fBodyGyro.bandsEnergy.25.32,3609,294,0.08146300914380715,0,0.0,0.08323890568609145,0.006928715419818027,-1.0,0.97,-0.9596292601828724,-0.999,0.9606539207536714,0.030756442227763924,0.0060958714325297855,0.0016625103906899418,0.0002770850651149903,0.0002770850651149903,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3289,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.40,3609,342,0.09476309226932668,0,0.0,0.10080199310537907,0.010161041814016893,-1.0,1.0,-0.9510053477417514,-0.998,0.9434746467165419,0.043225270157938485,0.00831255195344971,0.0019395954558049321,0.0019395954558049321,0.0008312551953449709,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3290,Usable Directly Numeric,fBodyGyro.bandsEnergy.41.48,3609,317,0.08783596564145192,0,0.0,0.08608544351002012,0.007410703584316866,-1.0,0.506,-0.9534832363535548,-0.998,0.913272374619008,0.06788584095317263,0.012191742865059571,0.005264616237184816,0.0002770850651149903,0.0005541701302299807,0.0,0.0002770850651149903,0.0,0.0002770850651149903,train 2.csv
3291,Usable Directly Numeric,fBodyGyro.bandsEnergy.49.56,3609,283,0.07841507342754225,0,0.0,0.07687678325956138,0.0059100398043375755,-1.0,0.366,-0.9646536713771104,-0.998,0.9368246051537822,0.04599612080908839,0.00914380714879468,0.004433361041839845,0.002493765586034913,0.0002770850651149903,0.0,0.0005541701302299807,0.0,0.0002770850651149903,train 2.csv
3292,Usable Directly Numeric,fBodyGyro.bandsEnergy.57.64,3609,246,0.06816292601828762,0,0.0,0.06558517168154114,0.004301414744497225,-1.0,0.109,-0.976390052646158,-0.999,0.941257966195622,0.0401773344416736,0.00914380714879468,0.004433361041839845,0.0022166805209199226,0.0019395954558049321,0.0002770850651149903,0.0,0.0002770850651149903,0.0002770850651149903,train 2.csv
3293,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.16,3609,457,0.12662787475755058,0,0.0,0.1305653927857617,0.017047321793300242,-1.0,1.0,-0.9182482959268448,-0.995,0.8578553615960101,0.11194236630645607,0.023275145469659187,0.004156275976724855,0.0016625103906899418,0.0005541701302299807,0.0002770850651149903,0.0,0.0,0.0002770850651149903,train 2.csv
3294,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.32,3609,463,0.1282903851482405,0,0.0,0.14078462666586036,0.019820311105445677,-1.0,0.836,-0.9191432806871674,-0.998,0.8495428096425602,0.10640066500415628,0.030756442227763924,0.0077583818232197285,0.002770850651149903,0.0013854253255749516,0.0005541701302299807,0.0002770850651149903,0.0002770850651149903,0.0002770850651149903,train 2.csv
3295,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.48,3609,353,0.09781102798559158,0,0.0,0.10169489879185144,0.010341852440284906,-1.0,1.0,-0.9470857134940402,-0.998,0.9351620947630924,0.052091992241618174,0.007481296758104737,0.0036021058464948733,0.0008312551953449709,0.0005541701302299807,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3296,Usable Directly Numeric,fBodyGyro.bandsEnergy.49.64,3609,271,0.07509005264616238,0,0.0,0.07006365783578422,0.004908916149329847,-1.0,0.252,-0.969842200055413,-0.998,0.9398725408700472,0.04350235522305348,0.0077583818232197285,0.004710446106954835,0.0030479357162648928,0.0005541701302299807,0.0,0.0002770850651149903,0.0,0.0002770850651149903,train 2.csv
3297,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.24,3609,460,0.12745912995289554,0,0.0,0.13331843491404938,0.01777380508793162,-1.0,1.0,-0.9152835411471284,-0.995,0.8509282349681352,0.11776115267387087,0.02382931559988917,0.004710446106954835,0.0016625103906899418,0.0005541701302299807,0.0002770850651149903,0.0,0.0,0.0002770850651149903,train 2.csv
3298,Usable Directly Numeric,fBodyGyro.bandsEnergy.25.48,3609,305,0.08451094486007205,0,0.0,0.08658024362930053,0.007496138586909035,-1.0,1.0,-0.9555624826821782,-0.998,0.9542809642560266,0.037406483790523685,0.005541701302299806,0.0022166805209199226,0.0,0.0002770850651149903,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3299,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.8.1,3609,613,0.16985314491548906,0,0.0,0.2098723553670873,0.04404640554732898,-1.0,0.929,-0.8796269492934272,-0.994,0.8018841784427819,0.10058187863674148,0.04932114159046827,0.02715433638126905,0.011637572734829594,0.004987531172069825,0.0016625103906899418,0.0016625103906899418,0.0005541701302299807,0.0005541701302299807,train 2.csv
3300,Usable Directly Numeric,fBodyGyro.bandsEnergy.9.16.1,3609,319,0.08839013577168191,0,0.0,0.10235173662374758,0.01047587798989699,-1.0,0.775,-0.9583134663341618,-0.999,0.945137157107232,0.038237738985868665,0.008035466888334718,0.004433361041839845,0.0022166805209199226,0.0005541701302299807,0.0002770850651149903,0.0002770850651149903,0.0002770850651149903,0.0005541701302299807,train 2.csv
3301,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.24.1,3609,313,0.08672762538099196,0,0.0,0.11387966230781588,0.012968577487342184,-1.0,1.0,-0.9604477556109706,-0.999,0.9551122194513716,0.030756442227763924,0.005541701302299806,0.0038791909116098642,0.0011083402604599613,0.0019395954558049321,0.0005541701302299807,0.0005541701302299807,0.0,0.0005541701302299807,train 2.csv
3302,Usable Directly Numeric,fBodyGyro.bandsEnergy.25.32.1,3609,284,0.07869215849265725,0,0.0,0.08620800237583065,0.007431819673631224,-1.0,0.7140000000000001,-0.9675496813521728,-0.999,0.9564976447769464,0.02992518703241895,0.007481296758104737,0.003325020781379884,0.0008312551953449709,0.0011083402604599613,0.0002770850651149903,0.0002770850651149903,0.0,0.0002770850651149903,train 2.csv
3303,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.40.1,3609,219,0.060681629260182876,0,0.0,0.057135086173000775,0.003264418071996225,-1.0,0.831,-0.9778384594070354,-0.999,0.9817123857024106,0.014408423385979497,0.002770850651149903,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3304,Usable Directly Numeric,fBodyGyro.bandsEnergy.41.48.1,3609,315,0.08728179551122195,0,0.0,0.0968989732535526,0.009389411017592702,-1.0,1.0,-0.9583167082294236,-0.999,0.9540038791909116,0.033527292878913824,0.006650041562759767,0.0038791909116098642,0.0011083402604599613,0.0,0.0005541701302299807,0.0,0.0,0.0002770850651149903,train 2.csv
3305,Usable Directly Numeric,fBodyGyro.bandsEnergy.49.56.1,3609,348,0.09642560266001662,0,0.0,0.11782226099105512,0.013882085185044309,-1.0,1.0,-0.9522554087004688,-0.998,0.9418121363258519,0.040731504571903575,0.008589637018564699,0.004156275976724855,0.0016625103906899418,0.0013854253255749516,0.0005541701302299807,0.0008312551953449709,0.0,0.0002770850651149903,train 2.csv
3306,Usable Directly Numeric,fBodyGyro.bandsEnergy.57.64.1,3609,251,0.06954835134386257,0,0.0,0.0748389698113922,0.005600871402430472,-1.0,0.145,-0.9762054862842848,-0.999,0.9476309226932668,0.031033527292878917,0.00942089221390967,0.0060958714325297855,0.0022166805209199226,0.0011083402604599613,0.0005541701302299807,0.0005541701302299807,0.0008312551953449709,0.0005541701302299807,train 2.csv
3307,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.16.1,3609,560,0.15516763646439458,0,0.0,0.18137464217256288,0.03289676082322523,-1.0,1.0,-0.8918370795234076,-0.995,0.8218343031310612,0.10362981435300636,0.04655029093931837,0.01884178442781934,0.004156275976724855,0.002493765586034913,0.0013854253255749516,0.0008312551953449709,0.0,0.0002770850651149903,train 2.csv
3308,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.32.1,3609,349,0.09670268772513163,0,0.0,0.12669249547595804,0.016050988409925648,-1.0,1.0,-0.9531756663895792,-0.999,0.945691327237462,0.03380437794402882,0.00969797727902466,0.0038791909116098642,0.0030479357162648928,0.0019395954558049321,0.0002770850651149903,0.0011083402604599613,0.0,0.0005541701302299807,train 2.csv
3309,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.48.1,3609,236,0.06539207536713773,0,0.0,0.06404768029952135,0.004102105351749695,-1.0,0.884,-0.9736026600166232,-0.999,0.975893599334996,0.0199501246882793,0.002493765586034913,0.0013854253255749516,0.0,0.0,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3310,Usable Directly Numeric,fBodyGyro.bandsEnergy.49.64.1,3609,326,0.09032973122748683,0,0.0,0.10869415595879464,0.01181441953959477,-1.0,0.68,-0.956134250484896,-0.998,0.9354391798282072,0.04156275976724855,0.012191742865059571,0.004710446106954835,0.0019395954558049321,0.0013854253255749516,0.0019395954558049321,0.0005541701302299807,0.0,0.0002770850651149903,train 2.csv
3311,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.24.1,3609,609,0.16874480465502908,0,0.0,0.20064715967793373,0.04025928268682224,-1.0,1.0,-0.8805623635356021,-0.995,0.799667497921862,0.113881961762261,0.05181490717650319,0.01939595455804932,0.0077583818232197285,0.0038791909116098642,0.0016625103906899418,0.0011083402604599613,0.0002770850651149903,0.0005541701302299807,train 2.csv
3312,Usable Directly Numeric,fBodyGyro.bandsEnergy.25.48.1,3609,277,0.07675256303685231,0,0.0,0.08361802999199561,0.006991974939742276,-1.0,0.9,-0.9669269049598204,-0.999,0.9617622610141312,0.027985591576614018,0.006372956497644778,0.0019395954558049321,0.0011083402604599613,0.0005541701302299807,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3313,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.8.2,3609,509,0.14103629814353005,0,0.0,0.1603807002700969,0.025721969019126663,-1.0,0.932,-0.9006971183153163,-0.993,0.801330008312552,0.14740925464117485,0.032696037683568865,0.011914657799944585,0.0030479357162648928,0.0016625103906899418,0.0008312551953449709,0.0002770850651149903,0.0002770850651149903,0.0005541701302299807,train 2.csv
3314,Usable Directly Numeric,fBodyGyro.bandsEnergy.9.16.2,3609,414,0.114713216957606,0,0.0,0.13454672737781412,0.018102821848079837,-1.0,0.7170000000000001,-0.9329352923247379,-0.998,0.8811305070656692,0.08395677472984206,0.01801052923247437,0.008035466888334718,0.0038791909116098642,0.0019395954558049321,0.0013854253255749516,0.0008312551953449709,0.0,0.0008312551953449709,train 2.csv
3315,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.24.2,3609,426,0.11803823773898585,0,0.0,0.1391297117843939,0.01935707670120852,-1.0,0.519,-0.9310315738431664,-0.999,0.8631199778331948,0.08395677472984206,0.025768911055694097,0.011914657799944585,0.008035466888334718,0.003325020781379884,0.0013854253255749516,0.0011083402604599613,0.0002770850651149903,0.0011083402604599613,train 2.csv
3316,Usable Directly Numeric,fBodyGyro.bandsEnergy.25.32.2,3609,287,0.07952341368800221,0,0.0,0.08083207822365243,0.006533824869954664,-1.0,1.0,-0.9647894153505092,-0.999,0.9673039623164312,0.024937655860349132,0.004433361041839845,0.002493765586034913,0.0005541701302299807,0.0,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3317,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.40.2,3609,252,0.06982543640897755,0,0.0,0.070769407163749,0.005008308990308488,-1.0,1.0,-0.9703261291216376,-0.999,0.9764477694652258,0.020504294818509284,0.0013854253255749516,0.0011083402604599613,0.0,0.0002770850651149903,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3318,Usable Directly Numeric,fBodyGyro.bandsEnergy.41.48.2,3609,300,0.0831255195344971,0,0.0,0.08307316394663987,0.006901150568105307,-1.0,0.9740000000000001,-0.960344807425876,-0.998,0.9598226655583264,0.031864782488223886,0.0060958714325297855,0.0013854253255749516,0.0,0.0005541701302299807,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3319,Usable Directly Numeric,fBodyGyro.bandsEnergy.49.56.2,3609,341,0.09448600720421167,0,0.0,0.10073097763106556,0.01014672985451023,-1.0,1.0,-0.9528739346079208,-0.996,0.9409808811305072,0.043225270157938485,0.010529232474369632,0.0036021058464948733,0.0005541701302299807,0.0005541701302299807,0.0002770850651149903,0.0,0.0,0.0002770850651149903,train 2.csv
3320,Usable Directly Numeric,fBodyGyro.bandsEnergy.57.64.2,3609,280,0.07758381823219729,0,0.0,0.08552641011545893,0.007314766827237674,-1.0,1.0,-0.9711295926849488,-0.999,0.9656414519257412,0.023275145469659187,0.0060958714325297855,0.0038791909116098642,0.0005541701302299807,0.0002770850651149903,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
3321,Usable Directly Numeric,fBodyGyro.bandsEnergy.1.16.2,3609,556,0.1540592962039346,0,0.0,0.17869053521030834,0.031930307373746435,-1.0,0.925,-0.8830464865613711,-0.992,0.742865059573289,0.19229703518980326,0.039623164311443616,0.014131338320864504,0.004987531172069825,0.003325020781379884,0.0016625103906899418,0.0002770850651149903,0.0002770850651149903,0.0005541701302299807,train 2.csv
3322,Usable Directly Numeric,fBodyGyro.bandsEnergy.17.32.2,3609,492,0.13632585203657524,0,0.0,0.1630319280512575,0.026579409564110403,-1.0,0.7929999999999999,-0.9171782765308921,-0.998,0.8575782765308951,0.08728179551122195,0.029371016902188976,0.012745912995289555,0.005818786367414797,0.0030479357162648928,0.0019395954558049321,0.0005541701302299807,0.0008312551953449709,0.0008312551953449709,train 2.csv
3323,Usable Directly Numeric,fBodyGyro.bandsEnergy.33.48.2,3609,261,0.07231920199501247,0,0.0,0.07246291963160423,0.005250874721536332,-1.0,1.0,-0.9675349958437196,-0.998,0.973676918814076,0.02188972014408424,0.002493765586034913,0.0011083402604599613,0.0005541701302299807,0.0,0.0,0.0,0.0,0.0002770850651149903,train 2.csv
