,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
419,Usable Directly Numeric,,Store,45,45,0.0,45.0,23.0,1.0,12.98717316,1,2,3,4,5
420,Usable Directly Categorical,,Type,45,3,0.0,0.0,0.0,0.0,0.0,A,B,C,A,C
421,Usable Directly Numeric,,Size,45,40,0.0,219622.0,130287.6,34875.0,63112.11808,151315,202307,37392,205863,34875
426,Usable Directly Numeric,,Score,5494,462,0.0,1.0,0.897962141,0.0,0.117417525,0.795,0.957,0.864,0.857,0.859
427,Usable Directly Categorical,,Facility Type,5494,10,0.14106297779395705,0.0,0.0,0.0,0.0,Basketball Court,Ball Field,Dog Play Area,Restroom,Clubhouse
429,Usable With Extraction,,Address,5494,105,0.14106297779395705,0.0,0.0,0.0,0.0,Capitol & Montana St,Diamond & Farnum Street,26th & Douglass Street,Gilman Ave & Griffith,Stanyan & Great Hwy
430,Unusable,,State,5494,1,0.14106297779395705,0.0,0.0,0.0,0.0,CA,nan,nan,CA,CA
431,Usable Directly Categorical,,Zipcode,5494,22,0.14106297779395705,94134.0,94117.01547,94102.0,7.788525511,94112,94131,94114,94124,94117
432,Usable Directly Categorical,,Floor Count,5494,3,0.7590098289042592,4.0,1.205438066,1.0,0.555201201,nan,1,2,4,4
433,Usable Directly Numeric,,Square Feet,5494,158,0.14106297779395705,515443.4792,26631.2391,213.1206583,63118.24146,5572.020314,124520.4863,70655.33723,378.6686028,4645.553645
434,Usable Directly Numeric,,Perimeter Length,5494,158,0.14106297779395705,5506.267664,548.7986602,60.72910794,793.4482259,311.9822278,1891.675445,1153.019646,94.25731914,279.4653133
435,Usable Directly Numeric,,Acres,5494,158,0.14106297779395705,11.8330014,0.611371571,0.0048926,1.449001239,0.1279165,2.85860846,1.62202984,0.00869307,0.10664766
436,Usable Directly Numeric,,Longitude,5494,158,0.14106297779395705,-122.3837205,-122.4420143,-122.5101143,0.032161374,-122.4567078,-122.4405915,-122.4388947,-122.3887719,-122.4483805
437,Usable Directly Numeric,,Latitude,5494,158,0.14106297779395705,37.80646143,37.75544933,37.70844554,0.025238985,37.71633478,37.73600816,37.74674101,37.71717866,37.77230438
438,Unusable,,Field,31,31,0.0,0.0,0.0,0.0,0.0,region_name,count_qualified,percent_covered,percent_qualified,yearly_sunlight_kwh_kw_threshold_avg
439,Usable With Extraction,,Description,31,31,0.0,0.0,0.0,0.0,0.0,"Region name (census tract, zip code, city, county, state)",# of buildings in Google Maps that are suitable for solar,% of buildings in Google Maps covered by Project Sunroof,% of buildings covered by Project Sunroof that are suitable for solar,75% of the optimimum sunlight in the county containing that zip code
440,Usable Directly Categorical,,region_name,7930,6544,0.00025220680958385876,0.0,0.0,0.0,0.0,nan,Aberdeen,Abilene,Abington,Absecon
441,Usable Directly Categorical,,state_name,7930,51,0.00012610340479192938,0.0,0.0,0.0,0.0,Pennsylvania,nan,North Carolina,Texas,Massachusetts
442,Usable Directly Numeric,,lat_max,7930,7927,0.0,65.1153787,38.07308631,19.6055359,5.14819608,40.7018837,32.5515615,35.1839589,32.614325,42.1471244
443,Usable Directly Numeric,,lat_min,7930,7930,0.0,64.8403109,37.98852031,19.5413738,5.154064496,40.6129368,32.5422575,35.0536054,32.2366556,42.0881069
444,Usable Directly Numeric,,lng_max,7930,7916,0.0,-68.1752936,-89.75701224,-158.0732052,15.95748162,-75.4621914,-116.9198116,-79.3884822,-99.5895826,-70.9186764
445,Usable Directly Numeric,,lng_min,7930,7907,0.0,-68.3529727,-89.86794889,-158.1282132,15.97222024,-75.5461159,-117.0300775,-79.5383465,-100.0864362,-71.0017435
446,Usable Directly Numeric,,lat_avg,7930,7930,0.0,64.86373417,38.0306131,19.56757415,5.149601077,40.65035186,32.5484486,35.14359741,32.43501573,42.11669998
447,Usable Directly Numeric,,lng_avg,7930,7930,0.0,-68.23768969,-89.80914827,-158.0867566,15.96475293,-75.49583514,-116.9567356,-79.42474698,-99.75068299,-70.9543298
448,Usable Directly Numeric,,yearly_sunlight_kwh_kw_threshold_avg,7930,2391,0.00012610340479192938,1447.55,1061.954998,727.6,115.598883,985.15,1300.5,1083.75,1252.411447,974.091632
449,Usable Directly Numeric,,count_qualified,7930,4577,0.0,619752.0,5778.054981,0.0,19940.21526,7673,2,1078,42802,3285
450,Usable Directly Numeric,,percent_covered,7930,7298,0.0,100.0,78.09842792,0.004878168,32.4751684,98.72284685,100,86.09839817,97.87507497,99.22186752
451,Usable Directly Numeric,,percent_qualified,7930,7006,0.0,100.0,76.27174671,0.0,15.48707335,84.84077842,66.66666667,71.62790698,93.67504158,66.05670621
452,Usable Directly Numeric,,number_of_panels_n,7930,5859,0.0,4846029.0,23238.91248,0.0,101686.6502,39701,13,3248,172303,2145
453,Usable Directly Numeric,,number_of_panels_s,7930,7085,0.0,9316662.0,82153.39407,0.0,266083.5501,113097,18,16681,586619,45350
454,Usable Directly Numeric,,number_of_panels_e,7930,6819,0.0,5656474.0,53361.70189,0.0,169177.2383,83193,0,13821,403010,22624
455,Usable Directly Numeric,,number_of_panels_w,7930,6935,0.0,7257911.0,66376.97163,0.0,218675.3251,87582,0,12775,557991,25400
456,Usable Directly Numeric,,number_of_panels_f,7930,7122,0.0,29026054.0,188058.0604,0.0,741981.7505,203964,0,92404,1718095,80334
457,Usable Directly Numeric,,number_of_panels_median,7930,235,0.003909205548549811,3996.0,44.76414736,8.0,134.5164656,32,13,38,42,24
458,Usable Directly Numeric,,number_of_panels_total,7930,7657,0.003909205548549811,56103130.0,414810.6205,8.0,1450588.294,527537,31,138929,3438018,175853
459,Usable Directly Numeric,,kw_median,7930,235,0.003909205548549811,999.0,11.19103684,2.0,33.62911641,8,3.25,9.5,10.5,6
460,Usable Directly Numeric,,kw_total,7930,7657,0.003909205548549811,14025782.5,103702.6551,2.0,362647.0734,131884.25,7.75,34732.25,859504.5,43963.25
461,Usable Directly Numeric,,yearly_sunlight_kwh_n,7930,7552,0.0,1375661848.0,6821505.447,0.0,30610150.83,10025161.92,4745.559338,916858.4788,56039758.61,532657.1815
462,Usable Directly Numeric,,yearly_sunlight_kwh_s,7930,7781,0.0,3099448901.0,28403044.39,0.0,96593988.43,35149705.81,7692.07832,5550470.619,234357864.7,13270138.52
463,Usable Directly Numeric,,yearly_sunlight_kwh_e,7930,7748,0.0,1716014988.0,16665485.07,0.0,55103198.64,23041857.93,0,4255420.672,140018526.4,5996178.434
464,Usable Directly Numeric,,yearly_sunlight_kwh_w,7930,7755,0.0,2245794144.0,21041666.14,0.0,73236527.68,24541876.91,0,3855700.92,203549676.3,6785505.746
465,Usable Directly Numeric,,yearly_sunlight_kwh_f,7930,7693,0.0,9578976341.0,61943999.22,0.0,250586568.0,59927475.3,0,30274565.86,643813662.5,23022044.8
466,Usable Directly Numeric,,yearly_sunlight_kwh_median,7930,7899,0.003909205548549811,1361345.834,13995.88045,2027.920703,42738.40907,9215.53938,5209.464685,11665.3834,15695.82939,6551.26709
467,Usable Directly Numeric,,yearly_sunlight_kwh_total,7930,7899,0.003909205548549811,18015896221.0,135405026.3,2027.920703,491295049.5,152686077.9,12437.63766,44853016.55,1277779489,49606524.68
468,Usable With Extraction,,install_size_kw_buckets_json,7930,7752,0.003909205548549811,0.0,0.0,0.0,0.0,"[[0,2009],[5,2674],[10,1358],[15,696],[20,286],[25,107],[30,53],[35,34],[40,41],[45,54],[50,42],[55,23],[60,23],[65,19],[70,13],[75,20],[80,16],[85,11],[90,9],[95,11],[100,11],[105,7],[110,10],[115,6],[120,9],[125,10],[130,5],[135,6],[140,6],[145,2],[150,6],[155,4],[160,3],[165,5],[170,3],[175,3],[180,2],[185,2],[190,2],[200,4],[205,1],[210,2],[215,1],[220,2],[225,2],[235,1],[240,1],[245,2],[255,1],[260,2],[265,3],[270,2],[275,2],[280,2],[300,1],[315,2],[320,1],[325,1],[335,1],[340,1],[355,1],[365,3],[385,1],[390,1],[405,1],[435,1],[450,1],[480,1],[485,1],[500,1],[550,2],[555,1],[565,1],[600,1],[620,1],[625,1],[630,1],[645,1],[705,1],[730,1],[755,1],[990,1],[995,10],[1000,2]]","[[0,2]]","[[0,250],[5,308],[10,181],[15,82],[20,35],[25,21],[30,24],[35,17],[40,14],[45,18],[50,11],[55,14],[60,9],[65,9],[70,2],[75,4],[80,2],[85,6],[90,2],[95,5],[100,5],[105,3],[110,3],[120,3],[125,1],[130,2],[135,1],[140,6],[145,3],[150,1],[155,2],[165,1],[170,1],[175,1],[180,1],[185,4],[190,1],[195,1],[200,1],[220,1],[290,1],[300,1],[335,1],[345,1],[350,1],[355,1],[365,1],[395,1],[400,2],[430,1],[530,1],[545,1],[780,1],[790,1],[890,1],[930,1],[975,1],[995,3],[1000,1]]","[[0,5788],[5,13535],[10,10456],[15,5265],[20,2535],[25,1179],[30,615],[35,458],[40,376],[45,279],[50,247],[55,183],[60,159],[65,143],[70,141],[75,92],[80,88],[85,71],[90,83],[95,62],[100,71],[105,64],[110,49],[115,39],[120,36],[125,44],[130,37],[135,23],[140,24],[145,27],[150,27],[155,20],[160,19],[165,26],[170,24],[175,11],[180,18],[185,17],[190,13],[195,14],[200,11],[205,6],[210,13],[215,14],[220,10],[225,13],[230,13],[235,7],[240,7],[245,10],[250,5],[255,6],[260,7],[265,12],[270,5],[275,2],[280,9],[285,4],[290,8],[295,10],[300,5],[305,3],[310,4],[315,5],[320,10],[325,5],[330,5],[335,4],[340,1],[345,5],[350,1],[355,4],[360,5],[365,5],[370,6],[375,4],[380,3],[385,1],[395,2],[400,4],[405,3],[410,5],[415,2],[420,5],[425,4],[430,3],[435,7],[440,3],[445,3],[455,7],[465,3],[470,5],[475,1],[480,5],[485,1],[490,3],[495,3],[500,2],[505,2],[510,1],[515,5],[520,4],[525,3],[535,1],[540,1],[545,5],[550,1],[560,1],[565,1],[570,1],[580,1],[590,1],[600,1],[605,2],[615,3],[630,2],[635,2],[640,2],[650,2],[655,4],[660,1],[670,1],[680,1],[695,1],[710,1],[715,1],[720,1],[725,1],[730,1],[740,1],[745,1],[750,1],[755,1],[760,1],[765,1],[770,2],[790,1],[795,1],[800,1],[865,1],[880,1],[885,1],[895,1],[910,1],[915,1],[920,2],[925,2],[935,1],[940,1],[960,1],[970,1],[995,30],[1000,15]]","[[0,1270],[5,1351],[10,333],[15,80],[20,33],[25,29],[30,18],[35,23],[40,20],[45,14],[50,11],[55,6],[60,6],[65,7],[70,6],[75,5],[80,5],[85,4],[90,1],[95,3],[100,5],[105,1],[110,2],[115,1],[120,1],[125,2],[130,2],[135,3],[145,1],[155,1],[165,2],[175,2],[185,1],[190,2],[195,1],[200,2],[215,1],[225,1],[230,1],[245,1],[260,1],[275,1],[285,2],[290,1],[305,1],[350,1],[390,1],[420,1],[460,1],[475,1],[495,1],[555,1],[560,1],[680,1],[735,1],[750,1],[995,2],[1000,2]]"
469,Usable Directly Numeric,,carbon_offset_metric_tons,7930,7899,0.0,8763966.986,70820.52413,0.0,249150.9647,97025.99147,0,26330.80621,621366.8494,21479.14411
470,Usable Directly Numeric,,existing_installs_count,7930,639,0.0,17794.0,84.16103405,0.0,467.3267146,11,0,25,107,26
471,Usable Directly Categorical,,region_name,910,700,0.001098901098901099,0.0,0.0,0.0,0.0,nan,Acadia Parish,Ada County,Adams County,Aiken County
472,Usable Directly Categorical,,state_name,910,50,0.001098901098901099,0.0,0.0,0.0,0.0,nan,Louisiana,Idaho,Colorado,South Carolina
473,Usable Directly Numeric,,lat_max,910,910,0.0,65.1153787,37.9726198,20.2555996,5.02990982,32.5515615,30.4805123,43.7764109,40.0003178,33.8539117
474,Usable Directly Numeric,,lat_min,910,910,0.0,64.4647409,37.52012153,19.0026037,5.024005607,32.5515268,30.1506978,43.2974477,39.738577,33.2714351
475,Usable Directly Numeric,,lng_max,910,910,0.0,-67.9654336,-90.13787788,-157.649668,13.98015837,-116.9198116,-92.1440654,-115.9987894,-104.3109437,-81.2766168
476,Usable Directly Numeric,,lng_min,910,910,0.0,-68.8332577,-90.73768187,-158.2392326,14.16078521,-116.9203176,-92.5980663,-116.5127956,-105.0529788,-82.0072261
477,Usable Directly Numeric,,lat_avg,910,910,0.0,64.82830649,37.73873712,19.71368277,5.018662098,32.55154415,30.25618825,43.61409482,39.87972097,33.51751147
478,Usable Directly Numeric,,lng_avg,910,910,0.0,-68.44358946,-90.44753375,-157.9095226,14.10084734,-116.9200646,-92.33111683,-116.308027,-104.9232522,-81.80168495
479,Usable Directly Numeric,,yearly_sunlight_kwh_kw_threshold_avg,910,400,0.0,1447.55,1064.873051,727.6,107.1204096,1299.65,1073.55,1161.95,1250.35,1099.05
480,Usable Directly Numeric,,count_qualified,910,877,0.0,1753898.0,50261.87912,0.0,110596.1907,2,28,127097,103951,45852
481,Usable Directly Numeric,,percent_covered,910,910,0.0,100.0,58.31656585,0.009224241,31.95472203,100,0.505117639,93.46723435,97.60150762,84.15929884
482,Usable Directly Numeric,,percent_qualified,910,889,0.0,100.0,75.93209887,0.0,12.60678843,100,73.68421053,86.5394305,79.33313491,83.77395721
483,Usable Directly Numeric,,number_of_panels_n,910,887,0.0,7592853.0,203695.1176,0.0,531003.5575,13,126,153143,44823,229560
484,Usable Directly Numeric,,number_of_panels_s,910,902,0.0,19904291.0,717481.9769,0.0,1514104.171,18,342,2188223,1300753,748025
485,Usable Directly Numeric,,number_of_panels_e,910,903,0.0,12440964.0,465862.6451,0.0,958143.9193,0,239,1049853,725069,494273
486,Usable Directly Numeric,,number_of_panels_w,910,900,0.0,17595505.0,580603.8363,0.0,1271587.006,0,315,1674283,884706,534855
487,Usable Directly Numeric,,number_of_panels_f,910,901,0.0,61540810.0,1634633.964,0.0,3641571.339,0,10620,2865925,3252408,834015
488,Usable Directly Numeric,,number_of_panels_median,910,60,0.002197802197802198,883.0,37.14317181,13.0,30.31300348,13,63,37,24,38
489,Usable Directly Numeric,,number_of_panels_total,910,907,0.002197802197802198,116894756.0,3610212.072,31.0,7745481.463,31,11642,7931427,6207759,2840728
490,Usable Directly Numeric,,kw_median,910,60,0.002197802197802198,220.75,9.285792952,3.25,7.578250871,3.25,15.75,9.25,6,9.5
491,Usable Directly Numeric,,kw_total,910,907,0.002197802197802198,29223689.0,902553.0179,7.75,1936370.366,7.75,2910.5,1982856.75,1551939.75,710182
492,Usable Directly Numeric,,yearly_sunlight_kwh_n,910,897,0.0,2557048884.0,59781567.77,0.0,166535025.1,4745.559338,36630.58046,45103525.38,14026374.69,66091128.76
493,Usable Directly Numeric,,yearly_sunlight_kwh_s,910,908,0.0,8712648618.0,248028128.9,0.0,579344034.4,7692.07832,108467.5786,792834947.5,504711845.9,252173476.2
494,Usable Directly Numeric,,yearly_sunlight_kwh_e,910,905,0.0,4727422423.0,145463344.6,0.0,330080124.7,0,71705.28593,330585247,252970693.5,152419433.3
495,Usable Directly Numeric,,yearly_sunlight_kwh_w,910,903,0.0,6921641213.0,184037409.7,0.0,447787355.1,0,98117.02413,546688001.7,296886197.2,167247168.2
496,Usable Directly Numeric,,yearly_sunlight_kwh_f,910,902,0.0,23414718712.0,538679716.4,0.0,1296635045.0,0,3557942.531,964461576,1160027119,277277476.1
497,Usable Directly Numeric,,yearly_sunlight_kwh_median,910,908,0.002197802197802198,290269.568,11632.68156,4850.637268,10124.98212,5209.464685,18455.68975,12656.14639,8740.831396,12029.73561
498,Usable Directly Numeric,,yearly_sunlight_kwh_total,910,908,0.002197802197802198,44079521230.0,1178580454.0,11839.35377,2761769206.0,12437.63766,3872863.001,2679673298,2228622230,915208682.4
499,Usable With Extraction,,install_size_kw_buckets_json,910,905,0.002197802197802198,0.0,0.0,0.0,0.0,"[[0,2]]","[[0,5],[5,2],[10,5],[15,3],[20,2],[25,1],[40,1],[45,1],[95,1],[245,1],[260,1],[275,1],[305,1],[395,1],[485,1],[525,1]]","[[0,21743],[5,46490],[10,31665],[15,13302],[20,5076],[25,2208],[30,1171],[35,722],[40,541],[45,410],[50,318],[55,260],[60,229],[65,238],[70,146],[75,130],[80,144],[85,126],[90,102],[95,104],[100,93],[105,79],[110,90],[115,68],[120,64],[125,62],[130,65],[135,60],[140,60],[145,42],[150,53],[155,50],[160,38],[165,38],[170,39],[175,24],[180,25],[185,31],[190,39],[195,32],[200,29],[205,28],[210,23],[215,24],[220,24],[225,18],[230,22],[235,15],[240,20],[245,18],[250,18],[255,18],[260,10],[265,19],[270,12],[275,11],[280,15],[285,14],[290,16],[295,14],[300,18],[305,16],[310,13],[315,16],[320,17],[325,10],[330,7],[335,5],[340,15],[345,5],[350,9],[355,6],[360,10],[365,9],[370,6],[375,8],[380,9],[385,3],[390,7],[395,5],[400,7],[405,4],[410,5],[415,5],[420,4],[425,9],[430,4],[435,3],[440,2],[445,6],[450,1],[455,6],[460,5],[465,4],[470,5],[475,2],[480,2],[485,2],[490,5],[495,6],[500,3],[505,4],[510,5],[515,2],[520,2],[525,1],[530,1],[535,4],[540,3],[545,5],[550,2],[555,2],[560,3],[565,7],[570,6],[575,7],[580,2],[590,3],[595,1],[600,1],[605,3],[610,6],[615,3],[620,2],[625,4],[630,5],[635,1],[640,1],[645,2],[650,1],[660,2],[665,1],[670,1],[675,2],[680,4],[685,1],[690,2],[695,2],[700,3],[710,2],[715,4],[720,1],[725,2],[730,2],[740,2],[745,3],[750,1],[755,2],[760,1],[765,1],[770,1],[775,2],[780,3],[785,2],[790,3],[800,4],[810,2],[815,4],[820,2],[825,1],[835,2],[840,2],[845,1],[850,2],[855,2],[865,1],[875,2],[880,2],[885,1],[890,2],[895,1],[905,3],[910,1],[925,1],[930,3],[935,1],[950,1],[955,1],[965,3],[975,1],[980,1],[985,1],[990,3],[995,61],[1000,17]]","[[0,37831],[5,40975],[10,12770],[15,4216],[20,1837],[25,1017],[30,713],[35,509],[40,391],[45,313],[50,240],[55,204],[60,194],[65,165],[70,157],[75,131],[80,110],[85,86],[90,91],[95,89],[100,73],[105,55],[110,68],[115,68],[120,52],[125,46],[130,54],[135,60],[140,42],[145,39],[150,40],[155,34],[160,32],[165,38],[170,32],[175,16],[180,31],[185,27],[190,27],[195,22],[200,21],[205,15],[210,20],[215,20],[220,24],[225,15],[230,25],[235,22],[240,11],[245,21],[250,23],[255,12],[260,13],[265,17],[270,13],[275,12],[280,3],[285,13],[290,11],[295,19],[300,13],[305,11],[310,12],[315,8],[320,15],[325,13],[330,7],[335,11],[340,6],[345,9],[350,12],[355,7],[360,5],[365,8],[370,9],[375,12],[380,5],[385,7],[390,14],[395,8],[400,4],[405,5],[410,4],[415,8],[420,10],[425,2],[430,9],[435,5],[440,4],[445,4],[450,7],[455,2],[460,1],[465,4],[470,6],[475,8],[480,7],[485,3],[490,5],[495,6],[500,8],[505,3],[510,4],[515,4],[520,3],[525,4],[530,4],[535,5],[540,3],[545,7],[555,5],[560,4],[565,3],[570,3],[580,2],[585,6],[590,3],[595,2],[600,1],[605,2],[610,3],[615,3],[620,5],[630,5],[635,1],[640,2],[645,3],[650,1],[655,2],[660,2],[665,3],[675,2],[680,5],[685,2],[690,2],[695,2],[700,1],[705,6],[710,5],[715,3],[720,1],[725,4],[730,1],[735,4],[740,4],[745,3],[750,7],[760,5],[765,3],[770,4],[775,1],[780,1],[785,2],[790,1],[795,2],[800,2],[805,1],[815,6],[820,2],[825,3],[830,4],[835,3],[840,1],[845,2],[850,2],[855,1],[865,2],[870,2],[875,4],[880,5],[885,4],[895,1],[900,3],[905,2],[915,2],[920,2],[925,3],[930,1],[940,1],[950,1],[960,1],[965,2],[970,1],[975,4],[980,3],[985,2],[990,10],[995,98],[1000,72]]","[[0,8380],[5,15615],[10,11092],[15,5170],[20,2187],[25,950],[30,479],[35,299],[40,227],[45,167],[50,161],[55,109],[60,75],[65,82],[70,66],[75,61],[80,41],[85,32],[90,27],[95,29],[100,29],[105,17],[110,23],[115,27],[120,23],[125,27],[130,15],[135,14],[140,21],[145,20],[150,12],[155,16],[160,6],[165,21],[170,13],[175,6],[180,10],[185,11],[190,9],[195,12],[200,1],[205,13],[210,5],[215,8],[220,7],[225,10],[230,4],[235,4],[240,2],[245,7],[250,4],[255,4],[260,5],[265,5],[270,5],[275,5],[280,2],[285,6],[290,3],[295,1],[300,1],[305,5],[310,2],[320,3],[330,1],[335,2],[340,1],[345,3],[355,4],[360,1],[365,1],[370,2],[375,4],[380,1],[385,5],[395,1],[400,1],[405,4],[410,1],[415,1],[420,3],[425,3],[430,1],[435,1],[445,1],[450,2],[460,1],[470,1],[475,1],[480,1],[485,1],[495,1],[505,2],[510,2],[515,1],[520,1],[525,2],[530,2],[535,3],[540,1],[565,3],[570,2],[575,1],[585,2],[590,2],[595,1],[600,4],[605,1],[610,1],[615,2],[620,3],[630,2],[635,1],[640,1],[645,1],[650,1],[655,1],[665,2],[670,1],[675,1],[705,2],[740,1],[750,1],[765,1],[790,2],[815,1],[830,2],[850,1],[855,1],[860,2],[865,1],[875,1],[885,1],[890,1],[905,1],[945,1],[955,2],[960,1],[990,7],[995,27],[1000,5]]"
500,Usable Directly Numeric,,carbon_offset_metric_tons,910,908,0.0,14921789.79,616847.1062,0.0,1213363.814,0,2619.892616,712547.4874,1356971.862,537270.0502
501,Usable Directly Numeric,,existing_installs_count,910,340,0.0,47384.0,735.7054945,0.0,3284.091707,0,333,2218,84,913
502,Usable Directly Categorical,,region_name,10621,10620,9.415309292910272e-05,99712.0,49829.98823,1001.0,29899.63746,nan,1001,1013,1020,1022
503,Usable Directly Categorical,,state_name,10621,51,9.415309292910272e-05,0.0,0.0,0.0,0.0,nan,Massachusetts,Rhode Island,New Hampshire,Maine
504,Usable Directly Numeric,,lat_max,10621,10619,0.0,67.409597,37.80390052,19.6871462,5.074278706,32.5422575,42.0996474,42.1975711,42.2186027,42.2131559
505,Usable Directly Numeric,,lat_min,10621,10620,0.0,64.8457659,37.72473205,19.544235,5.080191623,32.5422575,42.0311526,42.1278192,42.1390155,42.1780304
506,Usable Directly Numeric,,lng_max,10621,10583,0.0,-68.1752936,-91.20625331,-158.0515236,16.21141582,-117.0300775,-72.5854781,-72.5857091,-72.5142666,-72.5304884
507,Usable Directly Numeric,,lng_min,10621,10572,0.0,-68.2536127,-91.30652989,-158.1282132,16.21827981,-117.0300775,-72.661521,-72.6261352,-72.6089076,-72.5755901
508,Usable Directly Numeric,,lat_avg,10621,10621,0.0,64.89540204,37.76404998,19.62445834,5.075902322,32.5422575,42.06757266,42.16240316,42.17609716,42.19464566
509,Usable Directly Numeric,,lng_avg,10621,10621,0.0,-68.23262002,-91.25614071,-158.0789393,16.21493104,-117.0300775,-72.62309862,-72.60763027,-72.57474968,-72.55820347
510,Usable Directly Numeric,,yearly_sunlight_kwh_kw_threshold_avg,10621,2553,0.0,1448.4,1077.735736,728.1372404,125.2140047,1304.75,969.85,966.45,982.6,969.8761941
511,Usable Directly Numeric,,count_qualified,10621,6329,0.0,30125.0,4376.718765,0.0,4284.60454,0,43,4548,6310,638
512,Usable Directly Numeric,,percent_covered,10621,9696,0.0,100.0,82.24839438,0.009100009,29.7574937,100,1.015312916,97.64604564,80.23494313,81.65236052
513,Usable Directly Numeric,,percent_qualified,10621,9314,0.0,100.0,77.17077636,0.0,15.62076485,0,70.49180328,66.85285903,73.32093888,83.8370565
514,Usable Directly Numeric,,number_of_panels_n,10621,8108,0.0,195799.0,17585.89718,0.0,24467.60676,0,50,5669,11630,8701
515,Usable Directly Numeric,,number_of_panels_s,10621,9444,0.0,483563.0,62177.24131,0.0,66444.3146,0,605,55947,74401,17922
516,Usable Directly Numeric,,number_of_panels_e,10621,9182,0.0,332367.0,40429.57386,0.0,45396.01815,0,338,32488,57952,15504
517,Usable Directly Numeric,,number_of_panels_w,10621,9286,0.0,431695.0,50252.36324,0.0,56548.16726,0,246,28411,55102,12226
518,Usable Directly Numeric,,number_of_panels_f,10621,9933,0.0,1823510.0,142071.4043,0.0,162567.338,0,347,93830,180367,113058
519,Usable Directly Numeric,,number_of_panels_median,10621,567,0.003389511345447698,4000.0,74.83769485,8.0,257.2621257,nan,19,22,24,46
520,Usable Directly Numeric,,number_of_panels_total,10621,10338,0.003389511345447698,2262812.0,313579.3607,8.0,309834.1532,nan,1586,216345,379452,167411
521,Usable Directly Numeric,,kw_median,10621,567,0.003389511345447698,1000.0,18.70942371,2.0,64.31553143,nan,4.75,5.5,6,11.5
522,Usable Directly Numeric,,kw_total,10621,10338,0.003389511345447698,565703.0,78394.84017,2.0,77458.53831,nan,396.5,54086.25,94863,41852.75
523,Usable Directly Numeric,,yearly_sunlight_kwh_n,10621,9965,0.0,63752855.01,5158824.203,0.0,7509269.58,0,12779.03375,1403366.014,2884564.169,2246585.028
524,Usable Directly Numeric,,yearly_sunlight_kwh_s,10621,10336,0.0,197254793.5,21482727.83,0.0,24362810.3,0,185762.1842,16685114.95,21853570.33,5434798.314
525,Usable Directly Numeric,,yearly_sunlight_kwh_e,10621,10248,0.0,117344430.4,12617488.89,0.0,14987619.09,0,94996.50936,8920992.941,15617084.91,4445157.626
526,Usable Directly Numeric,,yearly_sunlight_kwh_w,10621,10258,0.0,151363355.4,15919131.03,0.0,19038775.59,0,64076.54983,7583437.454,14738918.47,3264327.771
527,Usable Directly Numeric,,yearly_sunlight_kwh_f,10621,10422,0.0,714786081.9,46786460.18,0.0,55825331.29,0,99460.72399,26898722.79,51682267.57,32712777.26
528,Usable Directly Numeric,,yearly_sunlight_kwh_median,10621,10585,0.003389511345447698,1483864.755,23606.82221,1995.571521,81300.50786,nan,5866.558057,6425.033374,6849.003143,12660.03997
529,Usable Directly Numeric,,yearly_sunlight_kwh_total,10621,10585,0.003389511345447698,887749125.3,102311417.8,2111.509155,106569206.2,nan,457075.0011,61491634.15,106776405.5,48103646
