,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
105,Context_Specific,,Wscore,150684,130,,186.0,76.67351544,34.0,12.14166572,81,77,63,70,86
106,Context_Specific,,Lteam,150684,364,,1464.0,1282.773373,1101.0,104.7798088,1328,1354,1223,1432,1447
107,Context_Specific,,Wteam,76636,355,,1464.0,1287.0101,1101.0,104.8830078,1104,1272,1266,1296,1400
108,Context_Specific,,Lteam,76636,355,,1464.0,1281.911073,1101.0,103.984376799999,1328,1393,1437,1457,1208
109,Context_Specific,,Wfgm,76636,43,,56.0,25.92848009,10.0,4.688761573,27,26,24,18,30
110,Context_Specific,,Wfga,76636,70,,103.0,54.86815596,27.0,7.590467174,58,62,38,61,57
111,Context_Specific,,Wfgm3,76636,26,,25.0,6.93907563,0.0,3.01150547,3,8,6,2,4
112,Context_Specific,,Wfga3,76636,54,,56.0,18.11625085,1.0,5.686353132,14,20,18,9,12
113,Context_Specific,,Wftm,76636,49,,48.0,16.20078031,0.0,6.2690095,11,10,17,23,32
114,Context_Specific,,Wfta,76636,66,,67.0,22.8732841,0.0,8.149394575,18,19,29,31,13
115,Context_Specific,,Wor,76636,37,,38.0,11.04115559,0.0,4.146666818,14,15,17,6,12
116,Context_Specific,,Wdr,76636,45,,51.0,25.48074012,5.0,4.888503943,24,28,26,19,22
117,Context_Specific,,Wast,76636,38,,40.0,14.69896654,1.0,4.407242292,13,16,15,11,12
118,Context_Specific,,Wto,76636,33,,33.0,13.07025419,1.0,4.044773542,23,13,10,12,14
119,Context_Specific,,Wstl,76636,27,,26.0,7.07304661,0.0,3.154521081,7,4,5,14,9
120,Context_Specific,,Wblk,76636,21,,21.0,3.84121039699999,0.0,2.476816376,1,4,2,3,0
121,Context_Specific,,Wpf,76636,39,,41.0,17.50627642,3.0,4.13591569,22,18,25,20,21
122,Context_Specific,,Lfgm,76636,41,,47.0,22.44133305,6.0,4.370252613,22,24,18,20,19
123,Context_Specific,,Lfga,76636,72,,106.0,56.13150478,26.0,7.714653348,53,67,73,49,62
124,Context_Specific,,Lfgm3,76636,23,,22.0,5.932603476,0.0,2.738519629,2,6,3,4,10
125,Context_Specific,,Lfga3,76636,53,,58.0,19.15021661,1.0,5.836951467,10,24,26,22,16
126,Context_Specific,,Lftm,76636,43,,42.0,12.20928806,0.0,5.375124163,16,9,14,8,17
127,Context_Specific,,Lfta,76636,60,,61.0,18.13386659,0.0,7.16575946799999,22,20,23,15,27
128,Context_Specific,,Lor,76636,36,,36.0,11.25986482,0.0,4.219655602,10,20,31,17,21
129,Context_Specific,,Ldr,76636,43,,49.0,21.43871027,4.0,4.511425032,22,25,20,15,21
130,Context_Specific,,Last,76636,32,,31.0,11.41316092,0.0,3.725463574,8,7,9,12,11
131,Context_Specific,,Lto,76636,42,,41.0,14.41984185,0.0,4.440322002,18,12,19,10,30
132,Context_Specific,,Lstl,76636,23,,22.0,6.050381022,0.0,2.778161348,9,8,2,4,7
133,Context_Specific,,Lblk,76636,19,,18.0,2.868586565,0.0,2.04460393,2,6,5,3,1
134,Context_Specific,,Lpf,76636,40,,45.0,19.87405397,5.0,4.530297657,20,16,23,14,25
135,Context_Specific,,Wteam,2050,186,,1463.0,1286.055122,1104.0,100.4873461,1116,1120,1207,1229,1242
136,Context_Specific,,Lteam,2050,292,,1463.0,1291.688293,1102.0,103.3995703,1234,1345,1250,1425,1325
137,Context_Specific,,Wteam,914,139,,1463.0,1294.50875299999,1104.0,102.330911,1421,1112,1113,1141,1143
138,Context_Specific,,Lteam,914,232,,1463.0,1294.598468,1102.0,106.9467425,1411,1436,1272,1166,1301
139,Context_Specific,,Wfgm,914,30,,44.0,26.04485777,13.0,4.793225621,32,31,29,27,17
140,Context_Specific,,Wfga,914,44,,84.0,54.83260394,34.0,7.272846625,69,66,59,53,64
141,Context_Specific,,Wfgm3,914,17,,16.0,6.75492341399999,0.0,2.794395541,11,7,6,3,4
142,Context_Specific,,Wfga3,914,32,,35.0,17.52625821,4.0,5.224486804,29,23,14,7,20
143,Context_Specific,,Wftm,914,36,,38.0,15.91575492,0.0,6.102920448,17,11,16,18,15
144,Context_Specific,,Wfta,914,46,,48.0,21.85010941,1.0,7.73709591299999,26,14,22,25,23
145,Context_Specific,,Wor,914,25,,26.0,10.7571116,0.0,4.032157224,14,11,10,18,12
146,Context_Specific,,Wdr,914,31,,43.0,25.76695842,13.0,4.985247618,30,36,27,20,29
147,Context_Specific,,Wast,914,27,,29.0,14.21881838,3.0,4.318075125,17,22,18,15,8
148,Context_Specific,,Wto,914,25,,28.0,11.75273523,3.0,3.854026591,12,16,9,18,13
149,Context_Specific,,Wstl,914,18,,20.0,6.501094092,0.0,3.025149671,5,10,7,13,8
150,Context_Specific,,Wblk,914,15,,15.0,3.948577681,0.0,2.60839059199999,3,7,4,1,2
151,Context_Specific,,Wpf,914,24,,29.0,16.42778993,5.0,3.88648194899999,22,8,19,14,16
152,Context_Specific,,Lfgm,914,26,,36.0,22.77571116,11.0,4.093414253,29,20,25,27,18
153,Context_Specific,,Lfga,914,45,,85.0,57.48905908,37.0,7.483489529,67,64,69,60,56
154,Context_Specific,,Lfgm3,914,18,,18.0,6.055798687,0.0,2.749607942,12,4,7,9,2
155,Context_Specific,,Lfga3,914,36,,42.0,19.78118162,5.0,5.70924203,31,16,28,17,21
156,Context_Specific,,Lftm,914,32,,31.0,11.69912473,0.0,5.150711036,14,7,12,15,11
157,Context_Specific,,Lfta,914,38,,39.0,16.83588621,2.0,6.640452165,31,7,21,17,20
158,Context_Specific,,Lor,914,26,,26.0,11.3643326,1.0,4.211279691,17,8,20,14,10
159,Context_Specific,,Ldr,914,27,,42.0,21.10722101,8.0,4.379369321,28,26,22,17,24
160,Context_Specific,,Last,914,22,,23.0,11.40043764,2.0,3.68114240899999,16,12,11,20,8
161,Context_Specific,,Lto,914,24,,27.0,12.30962801,3.0,3.96392033399999,15,17,12,21,14
162,Context_Specific,,Lstl,914,18,,19.0,5.850109409,0.0,2.748873847,5,10,2,6,8
163,Context_Specific,,Lblk,914,13,,13.0,2.900437637,0.0,2.03361785,0,3,5,6,8
164,Context_Specific,,Lpf,914,27,,33.0,19.10175055,7.0,4.249280696,22,15,18,21,19
165,Context_Specific,,Team,2150,297,,1463.0,1291.615814,1102.0,103.2687635,1207,1210,1228,1260,1374
166,Usable Directly Categorical,h,label,9400,2398,,0.0,0.0,0.0,0.0,Finger_snapping Scissors Shatter,Oboe Flute Clarinet,Bass_drum Snare_drum Hi-hat,Bass_drum Electric_piano Snare_drum,Oboe Flute Saxophone
167,Usable Directly Categorical,h,label,9400,2163,,0.0,0.0,0.0,0.0,Finger_snapping Fireworks Scissors,Oboe Flute Clarinet,Bass_drum Knock Tambourine,Bass_drum Gong Electric_piano,Oboe Saxophone Meow
168,Usable Directly Categorical,h,label,9400,2323,,0.0,0.0,0.0,0.0,Finger_snapping Telephone Fireworks,Flute Oboe Clarinet,Bass_drum Snare_drum Tearing,Bass_drum Hi-hat Flute,Oboe Saxophone Clarinet
169,Usable Directly Categorical,h,label,9400,2417,,0.0,0.0,0.0,0.0,Finger_snapping Telephone Scissors,Oboe Flute Clarinet,Bass_drum Snare_drum Hi-hat,Bass_drum Gong Hi-hat,Oboe Harmonica Saxophone
170,Usable Directly Categorical,h,label,9400,2542,,0.0,0.0,0.0,0.0,Finger_snapping Fireworks Knock,Oboe Flute Clarinet,Bass_drum Snare_drum Hi-hat,Bass_drum Hi-hat Electric_piano,Knock Bass_drum Bark
171,Usable Directly Categorical,h,label,9400,2235,,0.0,0.0,0.0,0.0,Finger_snapping Snare_drum Telephone,Flute Oboe Clarinet,Bass_drum Snare_drum Gunshot_or_gunfire,Bass_drum Snare_drum Electric_piano,Oboe Flute Clarinet
172,Usable Directly Categorical,h,label,9400,2508,,0.0,0.0,0.0,0.0,Finger_snapping Fireworks Telephone,Flute Oboe Saxophone,Bass_drum Hi-hat Snare_drum,Bass_drum Hi-hat Gong,Oboe Flute Meow
173,Usable Directly Categorical,h,label,9400,2282,,0.0,0.0,0.0,0.0,Finger_snapping Fireworks Tearing,Oboe Flute Clarinet,Bass_drum Snare_drum Tearing,Bass_drum Gong Tambourine,Oboe Flute Harmonica
174,Usable Directly Categorical,f,Stadium,4572,181,,0.0,0.0,0.0,0.0,Pocitos,Parque Central,Estadio Centenario,Stadio Benito Mussolini,Giorgio Ascarelli
175,Usable Directly Categorical,f,SERVER,1781,239,,0.0,0.0,0.0,0.0,nginx,Apache/2.4.10,Microsoft-HTTPAPI/2.0,None,Apache/2
176,Usable Directly Categorical,,Permit Number,198900,181495,,0.0,0.0,0.0,0.0,202000000000,202000000000,202000000000,202000000000,202000000000
177,Usable Directly Categorical,h,Existing Construction Type Description,198900,5,,0.0,0.0,0.0,0.0,constr type 3,constr type 1,wood frame (5),,constr type 2
178,Usable Directly Categorical,h,Proposed Construction Type Description,198900,5,,0.0,0.0,0.0,0.0,,constr type 1,wood frame (5),constr type 3,constr type 4
179,Context_Specific,,2000 [YR2000],269,57,,0.0,0.0,0.0,0.0,..,2.375234126,1.404457178,0.000704158,0.057304982
180,Context_Specific,,2011 [YR2011],269,233,,0.0,0.0,0.0,0.0,..,4.065147629,2.597126783,33.08675271,0.078377681
181,Context_Specific,,2008 [YR2008],269,252,,0.0,0.0,0.0,0.0,..,10.88481687,8.590924037,18.22866458,46.73686053
182,Context_Specific,m,NAME,161,159,,0.0,0.0,0.0,0.0,AIN EL,LA SENIA,MAISON BLANCHE,TELERGMA,TINDOUF
183,Context_Specific,m,DBA,399918,20936,,0.0,0.0,0.0,0.0,NOTARO RESTAURANT,VITE BAR,TACK'S CHINESE TAKE OUT,NO QUARTER,KABAB HOUSE NYC
184,Usable Directly Numeric,,SMOD_Population_1990,4861,5,,3.0,-194.3340876,-9999.0,1384.259989,3,2,0,1,-9999
185,Usable Directly Numeric,,SMOD_Population_2000,4861,5,,3.0,-194.2908866,-9999.0,1384.266105,3,2,0,1,-9999
186,Usable Directly Numeric,,SMOD_Population_2015,4861,5,,3.0,-194.212507699999,-9999.0,1384.277245,3,2,0,1,-9999
187,Usable Directly Numeric,a,q34IdealLengHackerRankTest,25090,6,,0.0,0.0,0.0,0.0,,4,3,2,1
188,Usable Directly Categorical,g,ISO,4861,4,,0.0,0.0,0.0,0.0,COL,HTI,PHL,ARM,HTI
189,Usable Directly Categorical,g,GPS_Dataset,4861,4,,0.0,0.0,0.0,0.0,COGE61FL,HTGE61FL,PHGE52FL,AMGE61FL,PHGE52FL
190,Usable Directly Categorical,,q6LearnCodeUni,25090,2,,1.0,0.694778795999999,0.0,0.460501053999999,1,0,0,1,0
191,Usable Directly Categorical,,q6LearnCodeSelfTaught,25090,2,,1.0,0.701474690999999,0.0,0.457611132999999,1,0,1,1,0
192,Usable Directly Categorical,,q6LearnCodeAccelTrain,25090,2,,1.0,0.073017138,0.0,0.260164632,0,1,0,1,0
193,Usable Directly Categorical,,q6LearnCodeDontKnowHowToYet,25090,2,,1.0,0.013670785,0.0,0.116120174,0,1,0,0,0
194,Usable Directly Categorical,,q6LearnCodeOther,25090,2,,1.0,0.019489837,0.0,0.138238862,0,1,1,1,1
195,Usable Directly Categorical,i,q12JobCritPrefTechStack,25090,2,,1.0,0.22116381,0.0,0.415030576,0,1,0,0,0
196,Usable Directly Categorical,i,q12JobCritCompMission,25090,2,,1.0,0.165922678,0.0,0.372011214,0,1,0,1,1
197,Usable Directly Categorical,i,q12JobCritCompCulture,25090,2,,1.0,0.358389797,0.0,0.479527424,0,1,0,0,1
198,Usable Directly Categorical,i,q12JobCritWorkLifeBal,25090,2,,1.0,0.543961737999999,0.0,0.498063616,1,0,0,1,1
199,Usable Directly Categorical,i,q12JobCritCompensation,25090,2,,1.0,0.3336389,0.0,0.471512444,1,0,0,0,0
200,Usable Directly Categorical,i,q12JobCritProximity,25090,2,,1.0,0.114587485,0.0,0.318523458,0,1,1,1,0
201,Usable Directly Categorical,i,q12JobCritPerks,25090,2,,1.0,0.096213631,0.0,0.294883991,0,1,1,0,0
202,Usable Directly Categorical,i,q12JobCritSmartPeopleTeam,25090,2,,1.0,0.4354723,0.0,0.495818693,0,1,1,1,0
203,Usable Directly Categorical,i,q12JobCritImpactwithProduct,25090,2,,1.0,0.161299322,0.0,0.367806812,0,1,0,0,0
204,Usable Directly Categorical,i,q12JobCritInterestProblems,25090,2,,1.0,0.440374651,0.0,0.496432088,0,1,1,1,1
205,Usable Directly Categorical,i,q12JobCritFundingandValuation,25090,2,,1.0,0.050378637,0.0,0.21872501,0,1,0,1,1
206,Usable Directly Categorical,i,q12JobCritStability,25090,2,,1.0,0.089438023,0.0,0.285374952,0,1,1,0,0
207,Usable Directly Categorical,i,q12JobCritProfGrowth,25090,2,,1.0,0.558031088,0.0,0.496620975,1,0,0,1,1
208,Usable Directly Categorical,i,q12JobCritOther,25090,3,,0.0,0.0,0.0,0.0,0,,1,,1
209,Usable Directly Categorical,i,q13EmpMeasWhiteboard,25090,2,,1.0,0.359625349,0.0,0.479890567999999,1,0,0,1,0
210,Usable Directly Categorical,i,q13EmpMeasHackerRank,25090,2,,1.0,0.248385811,0.0,0.432076729,0,1,1,1,0
211,Usable Directly Categorical,i,q13EmpMeasOtherCodingChallenge,25090,2,,1.0,0.322758071,0.0,0.467531067,0,1,0,1,1
212,Usable Directly Categorical,i,q13EmpMeasTechPhoneInt,25090,2,,1.0,0.393782382999999,0.0,0.488587573999999,0,1,0,1,1
213,Usable Directly Categorical,i,q13EmpMeasTakeHomeProject,25090,2,,1.0,0.171064169,0.0,0.376565026,0,1,0,0,1
214,Usable Directly Categorical,i,q13EmpMeasResume,25090,2,,1.0,0.604703069,0.0,0.488914376,1,0,0,0,1
215,Usable Directly Categorical,i,q13EmpMeasPastWork,25090,2,,1.0,0.38844161,0.0,0.487395861,0,1,0,1,1
216,Usable Directly Categorical,i,q13EmpMeasOther,25090,2,,1.0,0.0754483859999999,0.0,0.264113473999999,0,1,0,1,0
217,Usable Directly Categorical,i,q14GoodReflecAbilities,25090,6,,0.0,0.0,0.0,0.0,3,2,4,5,
218,Usable Directly Categorical,i,q15Level2,25090,4,,4.0,1.058748505,1.0,0.360649336,1,4,3,2,4
219,Usable Directly Categorical,i,q16HiringManager,25090,2,,2.0,1.687485054,1.0,0.463518451,2,1,1,2,1
220,Usable Directly Categorical,i,q17HirChaInterviews,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
221,Usable Directly Categorical,i,q17HirChaHardAssessSkills,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
222,Usable Directly Categorical,i,q17HirChaNotEnoughTalent,25090,3,,0.0,0.0,0.0,0.0,,1,0,1,0
223,Usable Directly Categorical,i,q17HirChaNoDiversCandidates,25090,3,,0.0,0.0,0.0,0.0,,1,0,,0
224,Usable Directly Categorical,i,q17HirChaCompfromCompanies,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
225,Usable Directly Categorical,i,q17HirChaJobDescript,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
226,Usable Directly Categorical,i,q17HirChaOther,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
227,Usable Directly Categorical,i,q18NumDevelopHireWithinNextYear,25090,8,,0.0,0.0,0.0,0.0,,1,2,5,3
228,Usable Directly Categorical,i,q19TalToolResumeScreen,25090,3,,0.0,0.0,0.0,0.0,,1,0,0,0
229,Usable Directly Categorical,i,q19TalToolReferral,25090,3,,0.0,0.0,0.0,0.0,,1,0,0,
230,Usable Directly Categorical,i,q19TalToolHackerRank,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
231,Usable Directly Categorical,i,q19TalToolOtherProbSolv,25090,3,,0.0,0.0,0.0,0.0,,1,0,0,1
232,Usable Directly Categorical,i,q19TalToolPersTest,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
233,Usable Directly Categorical,i,q19TalToolRemoteorLiveIntTool,25090,3,,0.0,0.0,0.0,0.0,,1,0,0,0
234,Usable Directly Categorical,i,q19TalToolOutsourceHumIntPanel,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
235,Usable Directly Categorical,i,q19TalToolOther,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
236,Usable Directly Categorical,i,q20CandYearExp,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
237,Usable Directly Categorical,i,q20CandCompScienceDegree,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,
238,Usable Directly Categorical,i,q20CandCodingBootcamp,25090,3,,0.0,0.0,0.0,0.0,,1,0,,0
239,Usable Directly Categorical,i,q20CandSkillCert,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
240,Usable Directly Categorical,i,q20CandHackerRankActivity,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
241,Usable Directly Categorical,i,q20CandOtherCodingCommAct,25090,3,,0.0,0.0,0.0,0.0,,0,1,,
242,Usable Directly Categorical,i,q20CandGithubPersProj,25090,2,,0.0,0.0,0.0,0.0,,0,0,0,
243,Usable Directly Categorical,i,q20CandOpenSourceContrib,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
244,Usable Directly Categorical,i,q20CandHackathonPart,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
245,Usable Directly Categorical,i,q20CandPrevWorkExp,25090,3,,0.0,0.0,0.0,0.0,,1,0,,0
246,Usable Directly Categorical,i,q20CandPrestigeDegree,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
247,Usable Directly Categorical,i,q20CandLinkInSkills,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
248,Usable Directly Categorical,i,q20CandGithubPersProj2,25090,3,,0.0,0.0,0.0,0.0,,1,0,,0
249,Usable Directly Categorical,i,q20Other,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
250,Usable Directly Categorical,i,q21CoreCompProbSolv,25090,3,,0.0,0.0,0.0,0.0,,1,0,1,
251,Usable Directly Categorical,i,q21CoreCompProgLang,25090,3,,0.0,0.0,0.0,0.0,,1,0,1,
252,Usable Directly Categorical,i,q21CoreCompFrameworkProf,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
253,Usable Directly Categorical,i,q21CoreCompDebugging,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
254,Usable Directly Categorical,i,q21CoreCompCodebaseNav,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
255,Usable Directly Categorical,i,q21CoreCompPerfOpt,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
256,Usable Directly Categorical,i,q21CoreCompCodeReview,25090,3,,0.0,0.0,0.0,0.0,,1,0,1,
257,Usable Directly Categorical,i,q21CoreCompDatabaseDesign,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
258,Usable Directly Categorical,i,q21CoreCompSysDesign,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
259,Usable Directly Categorical,i,q21CoreCompTesting,25090,3,,0.0,0.0,0.0,0.0,,1,0,,
260,Usable Directly Categorical,i,q22LangProfAgnostic,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,
261,Usable Directly Categorical,i,q22LangProfC,25090,3,,0.0,0.0,0.0,0.0,,0,1,,
262,Usable Directly Categorical,i,q22LangProfCPlusPlus,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
263,Usable Directly Categorical,i,q22LangProfJava,25090,3,,0.0,0.0,0.0,0.0,,1,0,,
264,Usable Directly Categorical,i,q22LangProfPython,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
265,Usable Directly Categorical,i,q22LangProfRuby,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
266,Usable Directly Categorical,i,q22LangProfJavascript,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
267,Usable Directly Categorical,i,q22LangProfCSharp,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,
268,Usable Directly Categorical,i,q22LangProfGo,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
269,Usable Directly Categorical,i,q22LangProfScala,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
270,Usable Directly Categorical,i,q22LangProfPerl,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
271,Usable Directly Categorical,i,q22LangProfSwift,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
272,Usable Directly Categorical,i,q22LangProfPascal,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
273,Usable Directly Categorical,i,q22LangProfClojure,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
274,Usable Directly Categorical,i,q22LangProfPHP,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
275,Usable Directly Categorical,i,q22LangProfHaskell,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
276,Usable Directly Categorical,i,q22LangProfLua,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,
277,Usable Directly Categorical,i,q22LangProfR,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
278,Usable Directly Categorical,i,q22LangProfOther,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
279,Usable Directly Categorical,i,q23FrameAngularJS,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
280,Usable Directly Categorical,i,q23FrameReact,25090,3,,0.0,0.0,0.0,0.0,,0,1,,
281,Usable Directly Categorical,i,q23FrameVueDotJS,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
282,Usable Directly Categorical,i,q23FrameEmber,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
283,Usable Directly Categorical,i,q23FrameBackboneDotJS,25090,3,,0.0,0.0,0.0,0.0,,0,1,,
284,Usable Directly Categorical,i,q23FrameSpring,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,
285,Usable Directly Categorical,i,q23FrameJSF,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
286,Usable Directly Categorical,i,q23FrameStruts,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
287,Usable Directly Categorical,i,q23FrameNodeDotJS,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
288,Usable Directly Categorical,i,q23FrameExpressJS,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
289,Usable Directly Categorical,i,q23FrameMeteor,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
290,Usable Directly Categorical,i,q23FrameDjango,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
291,Usable Directly Categorical,i,q23FramePyramid,25090,3,,0.0,0.0,0.0,0.0,,0,1,,0
292,Usable Directly Categorical,i,q23FrameRubyonRails,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,1
293,Usable Directly Categorical,i,q23FramePadrino,25090,3,,0.0,0.0,0.0,0.0,,0,1,0,0
294,Usable Directly Categorical,i,q23FrameASP,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,
295,Usable Directly Categorical,i,q23FrameNetCore,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,1
296,Usable Directly Categorical,i,q23FrameCocoa,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
297,Usable Directly Categorical,i,q23FrameReactNative,25090,3,,0.0,0.0,0.0,0.0,,0,1,,1
298,Usable Directly Categorical,i,q23FrameRubyMotion,25090,3,,0.0,0.0,0.0,0.0,,0,1,1,0
299,Usable Directly Categorical,i,q23FrameOther,25090,3,,0.0,0.0,0.0,0.0,,1,0,0,
300,Usable Directly Categorical,i,q24VimorEmacs,25090,5,,0.0,0.0,0.0,0.0,0,0,1,2,
301,Usable Directly Categorical,i,q25LangC,25090,3,,2.0,0.844240733,0.0,0.539078409,2,0,1,1,1
302,Usable Directly Categorical,i,q25LangCPlusPlus,25090,3,,2.0,0.90434436,0.0,0.625179972999999,2,0,1,0,1
303,Usable Directly Categorical,i,q25LangJava,25090,3,,2.0,1.006058191,0.0,0.559175757,1,2,0,1,1
304,Usable Directly Categorical,i,q25LangPython,25090,3,,2.0,1.211080112,0.0,0.663881113,2,0,1,1,2
305,Usable Directly Categorical,i,q25LangRuby,25090,3,,2.0,0.720207254,0.0,0.90615571,2,0,1,2,0
306,Usable Directly Categorical,i,q25LangJavascript,25090,3,,2.0,1.064009566,0.0,0.658912006,2,0,1,0,2
307,Usable Directly Categorical,i,q25LangCSharp,25090,3,,2.0,0.744878438,0.0,0.822316447,2,0,1,2,2
308,Usable Directly Categorical,i,q25LangGo,25090,3,,2.0,0.788122758,0.0,0.955103357,2,0,1,2,2
309,Usable Directly Categorical,i,q25Scala,25090,3,,2.0,0.606855321,0.0,0.895051292,2,0,1,0,0
310,Usable Directly Categorical,i,q25LangPerl,25090,3,,2.0,0.46648067,0.0,0.808097477,2,0,1,1,2
311,Usable Directly Categorical,i,q25LangSwift,25090,3,,2.0,0.613989637,0.0,0.893814037,2,0,1,1,2
312,Usable Directly Categorical,i,q25LangPascal,25090,3,,2.0,0.397409326,0.0,0.745343766,2,0,1,1,2
313,Usable Directly Categorical,i,q25LangClojure,25090,3,,2.0,0.397210044,0.0,0.790422055999999,2,0,1,2,2
314,Usable Directly Categorical,i,q25LangPHP,25090,3,,2.0,0.696811479,0.0,0.783769314,2,0,1,1,1
315,Usable Directly Categorical,i,q25LangHaskell,25090,3,,2.0,0.48238342,0.0,0.834172345999999,2,0,1,0,0
316,Usable Directly Categorical,i,q25LangLua,25090,3,,2.0,0.386050219,0.0,0.771004985999999,2,0,1,0,1
317,Usable Directly Categorical,i,q25LangR,25090,3,,2.0,0.646392985,0.0,0.886432849,1,0,2,0,2
318,Usable Directly Categorical,i,q25LangRust,25090,3,,2.0,0.449023515,0.0,0.828914042,2,0,1,2,1
319,Usable Directly Categorical,i,q25LangTypescript,25090,3,,2.0,0.58764448,0.0,0.853701989,2,0,1,1,0
320,Usable Directly Categorical,i,q25LangKotlin,25090,3,,2.0,0.60617776,0.0,0.906107052,2,0,1,0,2
321,Usable Directly Categorical,i,q25LangJulia,25090,3,,2.0,0.358828218,0.0,0.763674842,2,0,1,2,1
322,Usable Directly Categorical,i,q25LangErlang,25090,3,,2.0,0.398844161,0.0,0.79143901,2,0,1,0,1
323,Usable Directly Categorical,i,q25LangOcaml,25090,3,,2.0,0.350617776,0.0,0.750517702,2,0,1,0,0
324,Usable Directly Categorical,i,q26FrameLearnAngularJS,25090,3,,2.0,0.965922678,0.0,0.872178909,2,0,1,1,1
325,Usable Directly Categorical,i,q26FrameLearnReact,25090,3,,2.0,0.913351933,0.0,0.918166747,2,0,1,1,2
326,Usable Directly Categorical,i,q26FrameLearnVueDotjs,25090,3,,2.0,0.510442407,0.0,0.849255039,2,0,1,2,2
327,Usable Directly Categorical,i,q26FrameLearnEmber,25090,3,,2.0,0.34679155,0.0,0.744571605999999,2,0,1,0,0
328,Usable Directly Categorical,i,q26FrameLearnBackboneDotjs,25090,3,,2.0,0.396612196,0.0,0.76995991,2,0,1,2,1
329,Usable Directly Categorical,i,q26FrameLearnSpring,25090,3,,2.0,0.544918294,0.0,0.796211563,2,0,1,1,1
330,Usable Directly Categorical,i,q26FrameLearnJSF,25090,3,,2.0,0.347229972,0.0,0.715008284,2,0,1,1,2
331,Usable Directly Categorical,i,q26FrameLearnStruts,25090,3,,2.0,0.339218812,0.0,0.709720379,2,0,1,2,1
332,Usable Directly Categorical,i,q26FrameLearnDjango,25090,3,,2.0,0.677680350999999,0.0,0.878111695999999,2,0,1,1,1
333,Usable Directly Categorical,i,q26FrameLearnPyramid,25090,3,,2.0,0.299242726,0.0,0.70677656,2,0,1,2,1
334,Usable Directly Categorical,i,q26FrameLearnRubyonRails,25090,3,,2.0,0.578915903,0.0,0.861983182,2,0,1,1,0
